volume_m3,head_m,pipe_diameter_m,pump_power_kw,turbine_power_kw,latitude,longitude,location,efficiency,cost,autonomy,autonomy_met,pumped,generated,unmet,curtailed
497.87706251378637,18.64634518188951,0.16672123031317648,3.074352887154515,7.304155341243521,8.9,79.9,Vavuniya,71.48138875359571,9609091.578760723,0.04722701549338602,0,7380.191329112,5275.463254721711,11794.111388880357,43546.82006137252
190.46073683039526,28.96146342220286,0.10789354783284877,9.166127729627625,4.897932949277099,8.9,79.9,Vavuniya,79.09825862680266,5903736.014426328,0.028060837332370393,0,3701.6275872784036,2927.922962386547,12612.89171629351,47225.38380320573
378.65166346902936,16.353636846280246,0.14072151275454073,13.416048483653608,5.9787945978801265,8.9,79.9,Vavuniya,77.91712231768336,8123073.532075904,0.03150132937073072,0,4155.543645347928,3237.880025110463,12535.307353985352,46771.46774513619
60.541436464838135,10.110868091545273,0.22655839925143115,12.26325499710501,7.072514417953639,8.9,79.9,Vavuniya,76.6334079988584,4770313.790116367,0.0031139800711258176,0,490.4233978863393,375.8281634241031,15012.897113015439,50436.587992597866
214.9611848406391,29.59745768324335,0.15527269875743835,4.212635463678679,7.326480793715681,8.9,79.9,Vavuniya,74.37665203291246,6345968.306752535,0.03236600661759615,0,5057.051197711833,3761.265372448362,12740.231432594874,45869.960192772385
455.256754659863,17.82248516851466,0.1465825764439492,7.676289007198797,6.315399156488696,8.9,79.9,Vavuniya,73.75544805018518,9030582.041632088,0.04127616341694536,0,5945.678996822615,4385.262183732275,11829.852431504574,44981.33239366156
183.40039410624934,25.126394562711102,0.29538451244844743,7.060316621204937,4.40320813353346,8.9,79.9,Vavuniya,76.64925279119541,5888613.9337128755,0.023442563599816002,0,3693.193954840767,2830.805570515047,12763.941564972283,47233.81743564342
365.43598119178887,26.41459546707759,0.27885199987535014,11.191589286479257,2.794141432504963,8.9,79.9,Vavuniya,76.78733261827287,8067558.191723192,0.08465558518362744,0,7721.8319730003395,5929.388801331913,9614.12119870204,43205.17941748384
107.46965319754304,25.53288564093094,0.16770316014129824,5.2776295221745535,5.407893999006973,8.9,79.9,Vavuniya,75.9577866709463,4982999.805766572,0.01395919617302433,0,2179.5450951468924,1655.5342137687503,13987.604119455616,48747.46629533718
318.32980135055016,27.211185360323352,0.14323177897859973,14.124121662510198,6.058245487936287,8.9,79.9,Vavuniya,80.0361008761837,7469584.557585577,0.04406557302539981,0,6291.958746449225,5035.838449395966,11395.631281906795,44635.052644034964
216.92921905893144,16.743853233975308,0.1828972931001527,11.207654760370518,9.835724161783526,8.9,79.9,Vavuniya,74.51125741440552,6333270.022658234,0.018477709052071953,0,2856.8619036292703,2128.6837269872913,13934.020340214262,48070.14948685484
432.7400247098113,19.971858706263863,0.13116724435767974,11.683124056748907,3.9582469124955084,8.9,79.9,Vavuniya,93.4437007609107,8734358.527826028,0.04396632982247863,0,5277.741138295402,4931.716636204238,10546.55980923694,45649.27025218869
123.06742714106886,15.049145604639659,0.18061010363234947,3.530087373838564,8.538278202746529,8.9,79.9,Vavuniya,76.06240232331504,5104433.31394888,0.009421707743048202,0,1472.125393583972,1119.733939571526,14338.662812552451,49454.88599690014
495.21283243883386,17.130535350724053,0.2613365926293574,12.387432536601608,2.9550006542233853,8.9,79.9,Vavuniya,77.27869321353928,9538419.202301288,0.0431556327380964,0,6737.822266836951,5206.900998862466,10237.45041706024,44189.189123647244
312.08158412195775,13.125689925593116,0.29676006906568286,5.888932451056119,9.558846896979539,8.9,79.9,Vavuniya,76.2165310889717,7401048.055470822,0.02083842759709238,0,3277.9866337145936,2498.3677017774203,13933.441816444481,47649.02475676952
370.5041601348963,24.712098886135173,0.22017054818788545,5.565467346163617,8.001035127643032,8.9,79.9,Vavuniya,75.96652605118713,8189877.132173911,0.04657762981802107,0,7317.552545147945,5558.890460519121,12113.263966083581,43609.4588453362
